rms,peak,crest_factor,kurtosis,skewness,spectral_centroid,spectral_bandwidth,spectral_kurtosis,peak_freq,peak_amp,BER_0-100Hz,BER_100-300Hz,BER_300-600Hz,BER_600-1000Hz,BER_1000-2000Hz,BER_2000-5000Hz,BER_5000-9216Hz,stft_mean_energy,stft_energy_var,stft_temporal_cog,label,class_name
0.676521856389136,2.9612343311309814,4.377145038838518,0.18665184289283676,-0.13048925589196309,3121.5047058558193,2573.7395000716656,2.5784447681956952,120.0,0.37913528084754944,0.04260823503136635,0.1775757372379303,0.07203332334756851,0.05610712245106697,0.3215590715408325,0.2727465033531189,0.05737005174160004,0.16234835726873634,0.0014740812573932312,0.20102415206449006,0,Normal
0.6865119249800385,3.216050386428833,4.684624144986415,0.2128320712330911,-0.060015036581179855,3027.022904070592,2520.55993772485,2.7093225811213184,120.0,0.41274964809417725,0.03965160623192787,0.1814965307712555,0.06673741340637207,0.06011028215289116,0.3459256887435913,0.2575884461402893,0.048490043729543686,0.17103713228019843,0.0018864039671509553,0.19983428543872053,0,Normal
0.6529430920404697,3.216050386428833,4.925468048254992,0.32733762161601865,-0.07667919105077178,3101.7248776497545,2579.9779927636123,2.581493365454719,120.0,0.37118813395500183,0.04419206455349922,0.2135237157344818,0.06853939592838287,0.05959749594330788,0.3682992160320282,0.18927858769893646,0.05656963959336281,0.16203124722565448,0.0017389753266716405,0.1902169474864748,0,Normal
0.6397713553223697,2.715400457382202,4.244329466064738,0.2525229273509746,-0.06226315924901102,3067.782384955832,2561.7076467830966,2.618172799107488,120.0,0.28162431716918945,0.04742669314146042,0.11093765497207642,0.0822833850979805,0.07140413671731949,0.3900889754295349,0.23947300016880035,0.05838615447282791,0.14762063792600078,0.0015685830906129314,0.20196862045855954,0,Normal
0.659695402255733,2.715400457382202,4.116142703035153,0.13255533963796218,-0.09054356420600398,3048.5595171076475,2561.1552167312075,2.649452912638163,120.0,0.3142111599445343,0.05652449280023575,0.125898540019989,0.07081712037324905,0.07443846017122269,0.40618225932121277,0.21077652275562286,0.055362626910209656,0.15388444196165693,0.002325980074073962,0.20430447383347902,0,Normal
0.6377512970354182,2.6468000411987305,4.150207160691459,-0.018367287422290435,-0.16136724990052081,3080.919929376124,2559.5233354138177,2.585496491035933,120.0,0.3206987977027893,0.041446004062891006,0.15205612778663635,0.08339307457208633,0.07555010169744492,0.3495575785636902,0.2393268495798111,0.058670271188020706,0.1557104165814548,0.0018484500790090902,0.1942256501151617,0,Normal
0.6428429306373176,2.6347739696502686,4.098627834410285,-0.02036740562036643,-0.1599198373436511,3076.3425188609094,2566.168840940695,2.6523824568077474,120.0,0.354469895362854,0.03690207749605179,0.15667925775051117,0.06939803063869476,0.06974686682224274,0.37713778018951416,0.23330149054527283,0.05683450400829315,0.15575331037735773,0.001676640564396499,0.20227617013949267,0,Normal
0.6761365447387896,3.2398226261138916,4.791669084310232,0.34074796144319963,-0.12134537902094955,3090.940183493692,2569.5685193543673,2.593834122896871,120.0,0.3672746419906616,0.03561604395508766,0.16184714436531067,0.07338299602270126,0.06661708652973175,0.35377466678619385,0.25358226895332336,0.05517980456352234,0.15924420492995092,0.00167490580713775,0.1954469974858194,0,Normal
0.6846385541196423,3.2398226261138916,4.732164963976123,0.5989349299091833,-0.10814917985427253,3060.474011002646,2551.786424197509,2.6793937274210426,120.0,0.383720338344574,0.04378172382712364,0.18449532985687256,0.06398557126522064,0.051731593906879425,0.37590569257736206,0.22918443381786346,0.050915755331516266,0.1600253015261446,0.0014334437572443054,0.2016127814211334,0,Normal
0.6538415626398996,2.7905328273773193,4.267903639272251,0.4831345951118191,-0.13457575638753105,3071.3700716658473,2554.474122018644,2.6314944339057824,120.0,0.3221736252307892,0.039737995713949203,0.15468452870845795,0.07722746580839157,0.07647179067134857,0.38089096546173096,0.21258065104484558,0.058406539261341095,0.15402469653688738,0.0016394449081065497,0.1944201316954788,0,Normal
0.6441590850201387,2.4719433784484863,3.837473378174074,0.1405976880230413,-0.1698417125097962,3166.943317508159,2605.3398799617125,2.469910339839207,120.0,0.3256707787513733,0.06057853251695633,0.13217484951019287,0.06652172654867172,0.07905132323503494,0.37937507033348083,0.21562953293323517,0.06666889786720276,0.1530784874048125,0.002628213729393217,0.20282685163092234,0,Normal
0.6739981986740313,3.1181042194366455,4.626279683399971,0.18805603708040186,-0.12341748109900574,3109.8098662604075,2584.3018664611836,2.548595412350813,120.0,0.35788026452064514,0.050251930952072144,0.15654583275318146,0.08014219254255295,0.050193700939416885,0.3664894104003906,0.2384098321199417,0.05796705558896065,0.15728533606072131,0.002345723811118168,0.19040529446766255,0,Normal
0.6584411297739015,3.1181042194366455,4.73558535620565,0.2844461384512087,-0.07094152673831015,3198.1659329826207,2611.4510232030784,2.425378411202898,120.0,0.3661121428012848,0.04401194676756859,0.1828572303056717,0.06611691415309906,0.05489726364612579,0.34741464257240295,0.23979473114013672,0.0649072676897049,0.15236163334592726,0.0021212928371878896,0.192321936461496,0,Normal
0.6710855434692392,3.7550485134124756,5.595484054157332,0.5503413573671923,-0.18333798572877058,3081.1295546985775,2553.827007984962,2.603769918414943,120.0,0.3849646747112274,0.050029825419187546,0.16778260469436646,0.06140546873211861,0.06068442761898041,0.36783450841903687,0.23742394149303436,0.05483924224972725,0.1618502479494443,0.0022804081653111565,0.20491918805998852,0,Normal
